trade_id,direction,entry_price,close_price,close_reason,bars_held,was_time_stopped,pnl_r,post_close_12h_price,post_close_12h_pct_from_entry,post_close_12h_would_have_won,post_close_24h_price,post_close_24h_pct_from_entry,post_close_24h_would_have_won,post_close_48h_price,post_close_48h_pct_from_entry,post_close_48h_would_have_won,post_close_72h_price,post_close_72h_pct_from_entry,post_close_72h_would_have_won,post_close_96h_price,post_close_96h_pct_from_entry,post_close_96h_would_have_won,ranging_score
a48f0bbf-dd56-4d7b-bab2-8f1e0714eb4e,SHORT,42448.3,43110.45248202986,stop_loss,25,False,-0.4,43391.3,2.2215,False,43095.1,1.5237,False,42693.1,0.5767,False,41728.6,-1.6955,True,42784.3,0.7916,False,0.0
b2a3cd6a-1d98-422b-aacb-e9be92f2eadf,SHORT,43072.7,43605.42894965855,stop_loss,9,False,-1.0,43091.8,0.0443,False,42660.1,-0.9579,True,42164.6,-2.1083,True,42398.1,-1.5662,True,42660.5,-0.957,True,0.0
e0278883-98f6-4db4-8c60-6373f7a29272,SHORT,42309.8,42876.91991098597,stop_loss,4,False,-1.0,41799.4,-1.2063,True,41840.5,-1.1092,True,42702.7,0.9286,False,42731.4,0.9965,False,45658.7,7.9152,False,0.0
09ee638d-3e04-4da6-a618-74be7935b7b3,SHORT,42293.9,42045.74566890901,trailing_stop,21,False,0.5733,42177.2,-0.2759,True,42572.0,0.6575,False,42735.1,1.0432,False,45495.9,7.5708,False,43736.2,3.4102,False,0.0
d23b1ae8-ca78-43b1-ab3d-cc4b3fbde6ce,SHORT,42270.1,42778.21331228155,stop_loss,19,False,-1.0,42599.9,0.7802,False,42596.1,0.7712,False,45817.9,8.3932,False,45231.7,7.0064,False,42878.9,1.4403,False,0.0
663f9e2e-a023-43c5-967f-ea2f4dcb2f4a,LONG,43153.8,44008.39627577105,trailing_stop,5,False,1.6902,45658.7,5.8046,True,45024.9,4.3359,True,42783.8,-0.8574,False,44336.0,2.7395,True,43975.9,1.905,True,0.0
83d9e12c-1719-42ca-adbd-a5d1cb8225bc,LONG,45230.3,44389.34216652165,stop_loss,20,False,-1.0,42783.8,-5.409,False,43104.0,-4.7011,False,43640.8,-3.5142,False,43709.0,-3.3635,False,43974.0,-2.7776,False,0.0
a9645679-d8fa-4a4c-9bf4-d171206d0617,SHORT,43962.8,44862.37485395748,stop_loss,1,False,-1.0,43793.8,-0.3844,True,43612.3,-0.7973,True,43914.0,-0.111,True,44249.9,0.6531,False,47005.9,6.922,False,0.0
f2d545cb-1a4c-4b92-b953-923e50b68297,SHORT,43389.5,43389.5,stop_loss,48,False,0.0,44102.5,1.6433,False,43641.9,0.5817,False,46700.0,7.6297,False,45872.5,5.7226,False,46682.1,7.5885,False,0.0
1e4373eb-829e-4737-9b46-26c1ce5e7cdb,LONG,43920.3,44106.832375595965,trailing_stop,5,False,0.4974,47015.4,7.0471,True,46474.8,5.8162,True,45544.4,3.6978,True,46880.1,6.739,True,46077.9,4.9125,True,0.0
5ca8e842-20d0-4f6e-b529-b6832aa72f51,LONG,45118.0,46452.46049182415,trailing_stop,6,False,1.5257,46741.4,3.5981,True,46725.9,3.5638,True,46426.0,2.8991,True,46528.4,3.126,True,43841.8,-2.8286,False,0.0
224f9b68-c1ac-4d0d-9e06-3114090abaf8,LONG,46577.7,45550.20666240703,stop_loss,7,False,-0.4,45340.8,-2.6556,False,46137.2,-0.9457,False,46241.8,-0.7212,False,43689.1,-6.2017,False,42870.0,-7.9602,False,0.0
64898ccb-1cf4-4d86-852a-4cc17411df89,LONG,45578.4,45700.134426243756,trailing_stop,15,False,0.3696,46528.4,2.0843,True,46208.5,1.3825,True,43111.9,-5.4116,False,42769.6,-6.1626,False,42752.4,-6.2003,False,0.0
e770ccd4-3d97-4e7d-8f4c-deddf598e6f3,LONG,48578.2,47226.21484256846,stop_loss,1,False,-1.0,46163.9,-4.9699,False,45483.1,-6.3714,False,42874.9,-11.7405,False,42824.0,-11.8452,False,42204.6,-13.1203,False,0.0
dba104f2-49ac-4924-837e-02d175986bc9,SHORT,42812.3,42234.42042648673,trailing_stop,29,False,0.8123,42566.4,-0.5744,True,42621.1,-0.4466,True,43200.2,0.906,False,42733.4,-0.1843,True,41350.0,-3.4156,True,0.0
8c4456c3-e0ad-4379-a882-20ba3658715d,SHORT,42566.4,43150.32659599766,stop_loss,8,False,-1.0,42762.8,0.4614,False,43044.6,1.1234,False,42374.8,-0.4501,True,41823.0,-1.7464,True,41256.1,-3.0782,True,0.0
ecc67077-c7a1-434b-bd25-b6293d53de98,SHORT,42801.1,43356.87620940249,stop_loss,3,False,-0.4,42840.8,0.0928,False,42478.1,-0.7547,True,42629.3,-0.4014,True,40900.6,-4.4403,True,41567.1,-2.8831,True,0.0
3b01cd0f-1f1e-42a4-981f-c06cd86c7fe9,SHORT,42744.8,42248.26222810829,trailing_stop,8,False,1.2692,41055.7,-3.9516,True,40900.6,-4.3144,True,41567.1,-2.7552,True,41647.1,-2.568,True,40774.0,-4.6106,True,0.0
b63de42e-5b5e-468d-8539-785c8595e48c,SHORT,40973.2,41576.74566353804,stop_loss,4,False,-0.4,41629.5,1.6018,False,41583.0,1.4883,False,41671.7,1.7048,False,40719.6,-0.6189,True,39401.4,-3.8362,True,0.0
5c1bccdc-60bf-413a-b0ba-89447480f55b,SHORT,39763.0,40562.01004303223,stop_loss,9,False,-1.0,39782.4,0.0488,False,40033.2,0.6795,False,40065.6,0.761,False,41649.1,4.7434,False,42559.0,7.0317,False,0.0
8e9cd893-9116-47f0-8acf-6ce1a9fb16a9,SHORT,39912.7,40602.63374722864,stop_loss,44,False,-1.0,41974.0,5.1645,False,41649.1,4.3505,False,42559.0,6.6302,False,42279.6,5.9302,False,43306.0,8.5018,False,0.0
a84cd4ef-c795-43e2-9e65-88b4a18b366a,LONG,41448.8,42511.84348379044,trailing_stop,20,False,1.6092,42242.1,1.9139,True,42303.1,2.0611,True,43503.9,4.9582,True,42912.4,3.5311,True,42003.0,1.3371,True,0.0
6aec186e-7872-4303-9b07-b085b11cb3f7,SHORT,42534.0,42129.697870730684,trailing_stop,20,False,0.8232,42086.4,-1.0523,True,43151.3,1.4513,False,42908.3,0.88,False,42445.1,-0.209,True,43153.0,1.4553,False,0.0
49f0063e-5227-4de9-9753-285fddda5e52,LONG,42637.6,43301.6621146837,trailing_stop,15,False,1.1045,43370.6,1.7191,True,42958.7,0.7531,True,42148.6,-1.1469,False,43089.0,1.0587,True,43151.9,1.2062,True,0.0
f1207416-90b7-428a-bc74-6a183fe94157,LONG,43271.5,42709.69445079607,stop_loss,10,False,-1.0,42365.3,-2.0942,False,42625.5,-1.4929,False,42911.1,-0.8329,False,43178.9,-0.214,False,43016.2,-0.59,False,0.0
f3307a6e-61d8-4701-8301-23217eb5c700,LONG,43330.0,42679.398891585486,stop_loss,5,False,-1.0,42181.6,-2.6504,False,43201.1,-0.2975,False,43041.0,-0.667,False,43040.6,-0.6679,False,42617.8,-1.6437,False,0.0
e20d15cc-6a42-416a-b377-0cb681cd9b71,SHORT,43078.3,43078.3,stop_loss,52,False,0.3,42549.6,-1.2273,True,43128.5,0.1165,False,42780.8,-0.6906,True,42884.1,-0.4508,True,44799.9,3.9964,False,0.0
684ba56a-4cef-4968-b7d9-5a0f65e661fa,SHORT,42617.8,42905.50098943322,stop_loss,1,False,-1.0,43047.2,1.0076,False,42754.2,0.3201,False,43260.0,1.5069,False,43595.2,2.2934,False,45249.1,6.1742,False,0.0
7b75447d-6346-49c9-bdf7-eab5fe193215,LONG,43047.2,42610.72692201157,stop_loss,8,False,-0.4,42833.0,-0.4976,False,42915.6,-0.3057,False,43004.1,-0.1001,False,45048.7,4.6495,True,47034.7,9.2631,True,0.0
b8db5aa1-4e1e-48b6-aa67-0dcfe1844ce7,LONG,44108.9,44718.6599726303,trailing_stop,17,False,1.0836,45262.7,2.6158,True,47298.0,7.2301,True,47224.8,7.0641,True,48299.3,9.5001,True,48048.3,8.9311,True,0.0
3f60ec5e-9b69-4b95-9f6c-660ac27e7d18,SHORT,46195.5,46815.73835407709,stop_loss,4,False,-1.0,47256.9,2.2976,False,46883.6,1.4895,False,48160.5,4.2537,False,47880.8,3.6482,False,49875.1,7.9653,False,0.0
6c97ea8d-da06-4281-9cf1-283e396321f7,SHORT,47585.2,48490.16566444207,stop_loss,33,False,-1.0,48239.7,1.3754,False,48172.8,1.2348,False,49972.2,5.0163,False,49514.4,4.0542,False,52090.5,9.4679,False,0.0
2e6b1ea0-ff94-4008-8c6f-84b7f1ecfed1,LONG,48163.1,48346.736302055244,trailing_stop,8,False,0.5166,50173.2,4.1735,True,49553.2,2.8862,True,51822.5,7.5979,True,52253.3,8.4924,True,52501.0,9.0067,True,0.0
87e169a0-3df7-4a6f-9f3c-448fec0f8284,LONG,48861.4,50402.889398990905,trailing_stop,15,False,1.2579,51702.0,5.8136,True,51817.3,6.0496,True,51791.0,5.9957,True,51935.9,6.2923,True,51699.9,5.8093,True,0.0
9225b2d3-a9d1-4cfc-aa53-eae8cddd4ed0,LONG,52656.4,51810.650132461364,stop_loss,1,False,-1.0,52198.1,-0.8704,False,51955.0,-1.332,False,50883.8,-3.3664,False,51932.1,-1.3755,False,52130.1,-0.9995,False,0.0
6758f608-76c1-4edc-ba43-aa1f2aa6a656,LONG,52439.2,51909.44481541983,stop_loss,10,False,-1.0,51610.1,-1.5811,False,51706.3,-1.3976,False,51166.0,-2.428,False,51610.1,-1.5811,False,50934.4,-2.8696,False,0.0
305322b0-0a7e-4a95-9718-36848d6ce987,LONG,52157.4,52390.7810375062,trailing_stop,3,False,0.5852,52191.5,0.0654,True,51316.3,-1.6126,False,51545.2,-1.1738,False,51013.4,-2.1934,False,51114.2,-2.0001,False,0.0
a58b6bd8-75c4-4c2d-8f16-0f5b68ae96bc,SHORT,51630.1,51178.80475298445,trailing_stop,31,False,1.0499,54486.0,5.5315,False,56295.1,9.0354,False,59530.9,15.3027,False,62882.0,21.7933,False,61968.1,20.0232,False,0.0
c33082ba-893f-410c-9db7-a9fc305f7c9b,LONG,58330.0,58674.166196549115,trailing_stop,1,False,0.5379,61027.9,4.6252,True,62783.0,7.6342,True,61494.0,5.4243,True,62079.9,6.4288,True,61641.2,5.6767,True,0.0
e26f6ac0-a184-4f9c-a281-36338af98943,LONG,60532.3,61315.1666530607,trailing_stop,3,False,0.7028,61636.5,1.8242,True,62811.1,3.7646,True,61331.4,1.3201,True,61838.1,2.1572,True,62220.1,2.7883,True,0.0
930e19c9-c7ca-4df3-a3ef-09846b761314,LONG,62250.1,62250.1,stop_loss,48,False,0.0,61996.6,-0.4072,False,62220.1,-0.0482,False,66526.3,6.8694,True,66843.9,7.3796,True,66538.2,6.8885,True,0.0
a7c6ac1d-128c-4e20-8be7-e1b31ffe3055,LONG,66257.1,67816.87062090047,trailing_stop,13,False,1.069,68837.5,3.8945,True,62836.2,-5.1631,False,66175.8,-0.1227,False,67170.4,1.3784,True,68200.0,2.9324,True,0.0
ea09280b-0df1-491f-8a02-76fed5df2dc5,SHORT,66004.0,66004.0,stop_loss,48,False,0.0,68165.0,3.274,False,68360.0,3.5695,False,69650.3,5.5244,False,71557.3,8.4136,False,72108.0,9.2479,False,0.0
b7038ce7-cb1f-4d4d-ad6e-af5aca21077e,LONG,67846.7,66800.13706943896,stop_loss,3,False,0.2,68290.1,0.6535,True,68338.9,0.7255,True,69253.1,2.0729,True,72051.0,6.1968,True,71792.4,5.8156,True,0.0
99c3bf05-e342-4201-8575-5c6d10c906f1,LONG,69484.1,68677.84576573991,stop_loss,10,False,-1.0,68374.9,-1.5963,False,71593.6,3.0359,True,72370.0,4.1533,True,72275.8,4.0178,True,71957.6,3.5598,True,0.0
5da42737-18eb-4fc6-8e90-dff98d164a28,SHORT,68148.8,69350.92257282122,stop_loss,6,False,-1.0,72552.3,6.4616,False,72049.3,5.7235,False,72236.9,5.9988,False,73223.8,7.4469,False,67489.9,-0.9669,True,0.0
f267e5ef-d1d5-45c0-83ac-4d61817b3871,LONG,71202.1,71543.93303307316,trailing_stop,20,False,0.4749,71728.8,0.7397,True,72047.7,1.1876,True,73106.2,2.6742,True,69104.1,-2.9465,False,69105.0,-2.9453,False,0.0
974413f4-84e6-455e-ad8f-e1fd6eacea46,LONG,72370.0,70794.65722021517,stop_loss,2,False,-1.0,72047.7,-0.4454,False,72423.0,0.0732,True,71782.1,-0.8124,False,68675.3,-5.1053,False,68240.1,-5.7066,False,0.0
e9397fd4-cac9-4054-a2b3-9bb3761712be,SHORT,70580.4,72254.9264665213,stop_loss,11,False,-0.4,72423.0,2.6106,False,73106.2,3.5786,False,69104.1,-2.0917,True,69105.0,-2.0904,True,66378.7,-5.9531,True,0.0
e5a82066-584e-49b4-b019-883243c38f7d,SHORT,69319.4,66230.35616420186,trailing_stop,22,False,1.232,67210.6,-3.0421,True,68266.5,-1.5189,True,67724.1,-2.3014,True,62673.6,-9.5872,True,67699.3,-2.3372,True,0.0
